source,target
1408142352,18816166
1408142352,17374940
1408142352,40737859
1408142352,197886036
1408142352,1366981790
1408142352,50128998
1408142352,8.93882E+17
1408142352,14314315
1408142352,1.24248E+18
1408142352,1.24323E+18
1408142352,4383380472
1408142352,336161339
1408142352,351715132
1408142352,1.22954E+18
1408142352,1.27844E+18
1408142352,1.07153E+18
1408142352,1.27519E+18
1408142352,3195509018
1408142352,40794966
1408142352,409890910
1408142352,384654420
1408142352,1045748604
1408142352,89705228
1408142352,1.26887E+18
1408142352,14428116
1408142352,1.26425E+18
1408142352,823083
1408142352,975731
1408142352,3318741362
1408142352,18670940
1408142352,89774495
1408142352,1301921906
1408142352,18839320
1408142352,47191293
1408142352,14929834
2785337469,1.28095E+18
2785337469,244320702
2785337469,1.31824E+18
2785337469,1.27998E+18
2785337469,9.53683E+17
2785337469,2904839112
2785337469,1.07055E+18
2785337469,38193965
2785337469,1.09708E+18
2785337469,1.17241E+18
2785337469,1.04937E+18
2785337469,1.23106E+18
2785337469,98073161
2785337469,1.37153E+18
2785337469,14417215
2785337469,1.38083E+18
2785337469,15329197
2785337469,108711844
2785337469,1.22513E+18
2785337469,7.82772E+17
2785337469,2549407680
2785337469,7.19449E+17
2785337469,4028343677
2785337469,8.59173E+17
2785337469,15313622
2785337469,3076212136
2785337469,1.02575E+18
2785337469,8.07488E+17
2785337469,7.83099E+17
2785337469,443148287
2785337469,4626566476
2785337469,287819742
2785337469,63001075
2785337469,9.42128E+17
2785337469,1.02608E+18
2785337469,1.18993E+18
2785337469,1.30479E+18
2785337469,1.04714E+18
2785337469,9.69963E+17
2785337469,284051249
2785337469,1.17257E+18
2785337469,9.76997E+17
2785337469,917630287
2785337469,1321980840
2785337469,1713266544
2785337469,4815849681
2785337469,1284417614
2785337469,3284146452
2785337469,13920962
2785337469,55522623
2785337469,1852252224
2785337469,7.22491E+17
2785337469,7.78246E+17
2785337469,2561298974
2785337469,7.51326E+17
2785337469,835789494
2785337469,1.02369E+18
2785337469,332600142
2785337469,9.16346E+17
2785337469,49977240
2785337469,377283925
2785337469,8.10637E+17
2785337469,1.35468E+18
2785337469,1.35566E+18
2785337469,777968846
2785337469,1070974484
2785337469,1.02847E+18
2785337469,2353563199
2785337469,2329582581
2785337469,1.00572E+18
2785337469,1194585720
2785337469,1.13817E+18
2785337469,47126544
2785337469,1215310334
2785337469,1515424688
2785337469,240049622
2785337469,428355146
2785337469,3013515967
2785337469,3147647029
2785337469,1.0737E+18
2785337469,7.94433E+17
2785337469,1071548796
2785337469,8.02148E+17
2785337469,1.36379E+18
2785337469,2609500020
2785337469,271017952
2785337469,1.02329E+18
2785337469,2175158969
2785337469,267148280
2785337469,1.20227E+18
2785337469,1.24526E+18
2785337469,2286218053
2785337469,1177048016
2785337469,9.58768E+17
2785337469,33656249
2785337469,1.10299E+18
2785337469,21803685
2785337469,7.82356E+17
2785337469,1.35114E+18
246939962,152982866
246939962,94199200
246939962,236562313
246939962,1.38198E+18
246939962,1.1775E+18
246939962,23286375
246939962,3195509018
246939962,1.05072E+18
246939962,1922244733
246939962,95166537
246939962,208584178
246939962,229005889
246939962,207744565
246939962,1.22221E+18
246939962,51707787
246939962,1.18306E+18
246939962,1.17257E+18
246939962,1.00847E+18
246939962,183134019
246939962,1.38523E+18
246939962,1.35338E+18
246939962,1.29168E+18
246939962,45278295
246939962,1.38459E+18
246939962,1.38303E+18
246939962,49935458
246939962,1.31367E+18
246939962,1.38296E+18
246939962,7.10263E+17
246939962,107264139
246939962,1.02812E+18
246939962,8.67009E+17
246939962,1.01802E+18
246939962,1.24807E+18
246939962,59533138
246939962,7.19449E+17
246939962,2549407680
246939962,1598324696
246939962,21803685
246939962,4321383435
246939962,1.21097E+18
246939962,1.07679E+18
246939962,217393834
246939962,1.06089E+18
246939962,2982581051
246939962,1.03281E+18
246939962,1202374177
246939962,9.80348E+17
246939962,9.43868E+17
246939962,1.06536E+18
246939962,1.11009E+18
246939962,9254512
246939962,80113064
246939962,15413774
246939962,457979323
246939962,17285007
246939962,1.17935E+18
246939962,1.23278E+18
246939962,1.21886E+18
246939962,612812894
246939962,709644992
246939962,53900852
246939962,38724319
246939962,1.27584E+18
246939962,42813580
246939962,982708309
246939962,8.45722E+17
246939962,406463879
246939962,76228303
246939962,3055871650
246939962,9.07007E+17
246939962,1.02136E+18
246939962,2689861
246939962,15626406
246939962,10724012
246939962,25111286
246939962,1.22712E+18
246939962,43516940
246939962,204387496
246939962,1.3557E+18
246939962,14230772
246939962,1.14105E+18
246939962,1627650410
246939962,1.32956E+18
246939962,22897762
246939962,28734416
246939962,58700047
246939962,2286218053
246939962,21146468
246939962,1.31028E+18
246939962,46946468
246939962,226053662
246939962,7.02345E+17
246939962,9.30808E+17
246939962,7.63666E+17
246939962,18676154
246939962,2853669265
246939962,8.14656E+17
246939962,117233133
101609102,7.15615E+17
101609102,1.17671E+18
101609102,8.58021E+17
101609102,8.97061E+17
101609102,254201259
101609102,180333300
101609102,10680142
101609102,110116543
101609102,238574194
101609102,45297280
101609102,1.37388E+18
101609102,8.2522E+17
101609102,3298233588
101609102,1.08548E+18
101609102,2491974073
101609102,8925602
101609102,158065720
101609102,1.22074E+18
101609102,4149904696
101609102,265591149
101609102,65777394
101609102,1.35769E+18
101609102,8.61278E+17
101609102,919464055
101609102,216348755
101609102,578252814
101609102,92239108
101609102,14213817
101609102,560139309
101609102,227981493
101609102,1.11464E+18
101609102,1.03066E+18
101609102,280463343
101609102,103490744
101609102,42569528
101609102,973528777
101609102,2342590440
101609102,9.28792E+17
101609102,2284718570
101609102,1.338E+18
101609102,781332157
101609102,4922450361
101609102,4071001
101609102,25406495
101609102,1.16706E+18
101609102,161051718
101609102,1.00959E+18
101609102,2915849418
101609102,338418504
101609102,1.21099E+18
101609102,32513057
101609102,1.35018E+18
101609102,1.24752E+18
101609102,375003
101609102,233979612
101609102,1591741
101609102,49959563
101609102,55862161
101609102,7.63596E+17
101609102,46165258
101609102,215035672
101609102,297065505
101609102,9747772
101609102,23117374
101609102,30142130
101609102,1.25773E+18
101609102,14989163
101609102,89785537
101609102,23626407
101609102,9963832
101609102,1.34083E+18
101609102,1.20383E+18
101609102,9.94301E+17
101609102,382968137
101609102,10834752
101609102,4886854444
101609102,19270171
101609102,9.37706E+17
101609102,3094891
101609102,1.13551E+18
101609102,68543970
101609102,85239409
101609102,1530096708
101609102,4916981
101609102,1.21648E+18
101609102,556150825
101609102,96135022
101609102,1.16793E+18
101609102,1.14833E+18
101609102,1.23611E+18
101609102,158681231
101609102,1.04253E+18
101609102,7.44096E+17
101609102,15608380
101609102,1.30844E+18
101609102,1458271
101609102,1.32335E+18
101609102,329179614
101609102,41609220
1720046887,18842214
1720046887,1.07953E+18
1720046887,9.7914E+17
1720046887,136004952
1720046887,1.38595E+18
1720046887,3344640587
1720046887,34235402
1720046887,1.35492E+18
1720046887,80077721
1720046887,25704389
1720046887,2962066077
1720046887,3159888878
1720046887,9.62025E+17
1720046887,1.1617E+18
1720046887,9.76574E+17
1720046887,1.37436E+18
1720046887,34666433
1720046887,8.74856E+17
1720046887,297087385
1720046887,190408726
1720046887,5939732
1720046887,2457573019
1720046887,1.21302E+18
1720046887,38398940
1720046887,24179991
1720046887,7.94982E+17
1720046887,1.30228E+18
1720046887,2517735401
1720046887,424124066
1720046887,467844200
1720046887,1.18158E+18
1720046887,98509211
1720046887,146223193
1720046887,25830175
1720046887,1.23242E+18
1720046887,455937214
1720046887,3378986176
1720046887,1.28498E+18
1720046887,227837742
1720046887,9.54336E+17
1720046887,8.23385E+17
1720046887,50595242
1720046887,1.17851E+18
1720046887,75343905
1720046887,87089451
1720046887,3412634493
1720046887,106504679
1720046887,34097500
1720046887,48852849
1720046887,15398150
1720046887,1.30387E+18
1720046887,92512982
1720046887,1.34359E+18
1720046887,9.18805E+17
1720046887,1686270312
1720046887,434366392
1720046887,1.31028E+18
1720046887,93957809
1720046887,2432123072
1720046887,296625287
1720046887,7.21632E+17
1720046887,2612045668
1720046887,3368008035
1720046887,6385432
1720046887,18466967
1720046887,43775786
1720046887,96149284
1720046887,3192441942
1720046887,279454590
1720046887,43120380
1720046887,74130577
1720046887,1.04784E+18
1720046887,231069949
1720046887,20332925
1720046887,40270176
1720046887,100718508
1720046887,19186003
1720046887,247244259
1720046887,2963445730
1720046887,140955302
1720046887,1.06793E+18
1720046887,16326882
1720046887,15473958
1720046887,1.14707E+18
1720046887,114840005
1720046887,14782048
1720046887,492594528
1720046887,9.52626E+17
1720046887,9.58364E+17
1720046887,2902349190
1720046887,82299300
1720046887,3127370223
1720046887,1.27073E+18
1720046887,2676199574
1720046887,1.35283E+18
1720046887,1.08202E+18
1720046887,1052733470
1720046887,1.36201E+18
1720046887,38354090
1.18974E+18,391867472
1.18974E+18,80446199
1.18974E+18,59263220
1.18974E+18,127894322
1.18974E+18,40576466
1.18974E+18,26711278
1.18974E+18,375007888
1.18974E+18,36417099
1.18974E+18,229601276
1.18974E+18,96962998
1.18974E+18,48008938
1.18974E+18,1.26007E+18
1.18974E+18,1.08421E+18
1.18974E+18,8.04019E+17
1.18974E+18,829115622
1.18974E+18,327122348
1.18974E+18,40156543
1.18974E+18,15159648
1.18974E+18,1.03905E+18
1.18974E+18,130671142
1.18974E+18,90109488
1.18974E+18,1.19769E+18
1.18974E+18,8.99797E+17
1.18974E+18,1.23543E+18
1.18974E+18,1.19504E+18
1.18974E+18,19677430
1.18974E+18,45389867
1.18974E+18,1.11132E+18
1.18974E+18,1991321
1.18974E+18,78969930
1.18974E+18,2190533245
2190533245,87889325
2190533245,4713059201
2190533245,773146218
2190533245,111046352
2190533245,232832623
2190533245,20660258
2190533245,247660554
2190533245,1571112116
2190533245,1097846996
2190533245,2334835022
2190533245,522161883
2190533245,2472918937
2190533245,25481069
2190533245,22960511
2190533245,606265290
2190533245,15959220
2190533245,398246421
2190533245,181954043
2190533245,2881587732
2190533245,23558652
2190533245,192848883
2190533245,14978945
2190533245,2309104237
2190533245,782213874
2190533245,2977327865
2190533245,291361028
2190533245,1149491203
2190533245,545997015
2190533245,772388238
2190533245,2591662868
2190533245,2970231130
2190533245,246232222
2190533245,3005060282
2190533245,2584730876
2190533245,3035143127
2190533245,44092131
2190533245,5557952
2190533245,747018817
2190533245,2289023460
2190533245,624152256
2190533245,124669129
2190533245,1448354600
2190533245,156520251
2190533245,98359412
2190533245,385735841
2190533245,3092422479
2190533245,21982329
2190533245,198638992
2190533245,550150714
2190533245,18376238
2190533245,83898729
2190533245,1969049622
2190533245,3400138431
2190533245,404538690
2190533245,101264703
2190533245,226457564
2190533245,171188094
2190533245,417296891
2190533245,372822781
2190533245,44687734
2190533245,72284089
2190533245,145084142
2190533245,167037807
2190533245,1116912235
2190533245,22052267
2190533245,863233914
2190533245,172260408
2190533245,3405639663
2190533245,1010235084
2190533245,3569178378
2190533245,200466843
2190533245,3775401076
2190533245,3781289841
2190533245,131111665
2190533245,59608944
2190533245,1390332440
2190533245,227605101
2190533245,3916694415
2190533245,47129955
2190533245,3946229836
2190533245,455827771
2190533245,229058626
2190533245,4338493042
2190533245,5827212
2190533245,4704156614
2190533245,4811396474
2190533245,37384144
2190533245,39107965
2190533245,2983438302
2190533245,259768819
2190533245,4283099481
2190533245,257544772
2190533245,400175272
2190533245,4704227542
2190533245,2530125384
2190533245,4877382185
2190533245,109807587
2190533245,605472143
2190533245,4747140500
46950574,1.11713E+18
46950574,9.54086E+17
46950574,1.03338E+18
46950574,480720546
46950574,66999485
46950574,1.04166E+18
46950574,88916168
46950574,310606981
46950574,457507095
46950574,2432031889
46950574,71524168
46950574,7.80124E+17
46950574,14103014
46950574,81125763
46950574,7479752
46950574,2247249565
46950574,310950572
46950574,14572397
46950574,14351515
46950574,584621112
46950574,1.01445E+18
46950574,928432710
46950574,848962465
46950574,634339569
46950574,1.20342E+18
46950574,3360303477
46950574,412628332
46950574,236796085
46950574,8.31823E+17
46950574,2741654834
46950574,598951979
46950574,554304300
46950574,8.10864E+17
46950574,1619666256
46950574,3265049124
46950574,64148865
46950574,287529642
46950574,1.08818E+18
46950574,75326115
46950574,26394719
46950574,245246543
46950574,158799075
46950574,8.47233E+17
46950574,2983164057
46950574,508659617
46950574,103457738
46950574,1.23715E+18
46950574,1644978470
46950574,2895499182
46950574,90933112
46950574,3950335033
46950574,1240603790
46950574,7.85295E+17
46950574,231263969
46950574,383440353
46950574,1.06778E+18
46950574,1096179054
46950574,3303031570
46950574,229005889
46950574,9.85158E+17
46950574,49129289
46950574,254201259
46950574,7.48529E+17
46950574,3321159693
46950574,1.27263E+18
46950574,3918111614
46950574,7.01343E+17
46950574,362063575
46950574,49097238
46950574,1.06807E+18
46950574,19106898
46950574,60607937
46950574,1359059238
46950574,136262002
46950574,2348140829
46950574,7.37031E+17
46950574,33836629
46950574,2445322540
46950574,7.75449E+17
46950574,9.67803E+17
46950574,33419381
46950574,818151176
46950574,1.05643E+18
46950574,142783289
46950574,2202622188
46950574,278923620
46950574,1.22504E+18
46950574,1.09245E+18
46950574,78315010
46950574,1.17012E+18
46950574,1.23193E+18
46950574,126165425
46950574,34541641
46950574,1.14657E+18
46950574,33904073
46950574,1.12217E+18
46950574,1.02488E+18
46950574,9.05355E+17
46950574,9.96105E+17
9.26822E+17,56468788
9.26822E+17,8.87278E+17
9.26822E+17,136262002
9.26822E+17,298176040
9.26822E+17,7.60595E+17
9.26822E+17,17629607
9.26822E+17,4249537197
9.26822E+17,633009378
9.26822E+17,45675087
9.26822E+17,15201247
9.26822E+17,8.85875E+17
9.26822E+17,3290526443
9.26822E+17,1.09616E+18
9.26822E+17,1.20266E+18
9.26822E+17,16245822
9.26822E+17,56788175
9.26822E+17,33838201
9.26822E+17,21457289
9.26822E+17,46950574
9.26822E+17,4783690002
9.26822E+17,1.04168E+18
9.26822E+17,8.33588E+17
9.26822E+17,555417958
9.26822E+17,2958893864
9.26822E+17,3351073391
9.26822E+17,1738853425
9.26822E+17,2448534947
9.26822E+17,1.0784E+18
9.26822E+17,359831209
9.26822E+17,9.37689E+17
9.26822E+17,350890828
9.26822E+17,138840988
9.26822E+17,130745589
9.26822E+17,3439990697
9.26822E+17,54290504
9.26822E+17,52220019
9.26822E+17,8.0885E+17
9.26822E+17,1.01856E+18
9.26822E+17,61559439
9.26822E+17,80422885
9.26822E+17,14279957
9.26822E+17,3100596960
9.26822E+17,1.06381E+18
9.26822E+17,1.0322E+18
9.26822E+17,1.06238E+18
9.26822E+17,7.53242E+17
9.26822E+17,22832997
9.26822E+17,29811295
9.26822E+17,15825547
9.26822E+17,2348140829
9.26822E+17,1.08233E+18
9.26822E+17,1.08666E+18
9.26822E+17,1.13845E+18
9.26822E+17,8.61786E+17
9.26822E+17,1.13856E+18
9.26822E+17,1.01397E+18
9.26822E+17,7.36628E+17
9.26822E+17,9.99824E+17
9.26822E+17,1.04155E+18
9.26822E+17,8.19255E+17
9.26822E+17,1.03255E+18
9.26822E+17,8.85954E+17
9.26822E+17,157991664
9.26822E+17,9.23948E+17
7.20389E+17,98047213
7.20389E+17,99225149
7.20389E+17,583637312
7.20389E+17,61502457
7.20389E+17,126132953
7.20389E+17,193115103
7.20389E+17,2998896042
7.20389E+17,16639872
7.20389E+17,19094000
7.20389E+17,49793
7.20389E+17,315490964
7.20389E+17,3217876556
7.20389E+17,8143682
7.20389E+17,4437229695
7.20389E+17,7.9983E+17
7.20389E+17,8.91077E+17
7.20389E+17,1.01238E+18
7.20389E+17,2779098150
7.20389E+17,16892481
7.20389E+17,20131383
7.20389E+17,82364810
7.20389E+17,23145378
7.20389E+17,3705344055
7.20389E+17,40688198
7.20389E+17,18591758
7.20389E+17,23556190
7.20389E+17,51169895
7.20389E+17,6471602
7.20389E+17,73486672
7.20389E+17,4786709654
7.20389E+17,16511554
7.20389E+17,15867414
7.20389E+17,1468517006
7.20389E+17,85648537
7.20389E+17,4745955560
7.20389E+17,17462723
7.20389E+17,18957805
7.20389E+17,17392100
7.20389E+17,450842550
7.20389E+17,598157131
7.20389E+17,182857317
7.20389E+17,582161546
7.20389E+17,1514052258
7.20389E+17,8.24812E+17
7.20389E+17,1903415886
7.20389E+17,598232506
7.20389E+17,9.39161E+17
7.20389E+17,533047414
7.20389E+17,546901655
7.20389E+17,394598735
7.20389E+17,20581153
7.20389E+17,793368798
7.20389E+17,453836069
7.20389E+17,3385760055
7.20389E+17,114574807
7.20389E+17,11388132
7.20389E+17,138409010
7.20389E+17,8.66669E+17
7.20389E+17,194136698
7.20389E+17,10015972
7.20389E+17,16179741
7.20389E+17,20940870
7.20389E+17,241045580
7.20389E+17,59870857
7.20389E+17,87308833
7.20389E+17,52206988
7.20389E+17,117539435
7.20389E+17,937467860
7.20389E+17,14757518
7.20389E+17,5894872
7.20389E+17,180298000
7.20389E+17,296336008
7.20389E+17,20316218
7.20389E+17,1121591
7.20389E+17,16534969
7.20389E+17,3659722343
7.20389E+17,152979302
7.20389E+17,753793896
7.20389E+17,26219535
7.20389E+17,32370736
7.20389E+17,1602123403
7.20389E+17,16402267
7.20389E+17,2926435434
7.20389E+17,13072452
7.20389E+17,131186391
7.20389E+17,15333148
7.20389E+17,382393
7.20389E+17,305474242
7.20389E+17,44860754
7.20389E+17,88727377
7.20389E+17,11726
7.20389E+17,137694060
7.20389E+17,21087672
7.20389E+17,1251731929
7.20389E+17,1266857352
7.20389E+17,547610788
7.20389E+17,2611247473
7.20389E+17,15066876
7.20389E+17,96319197
8.3059E+17,16245822
8.3059E+17,50940456
8.3059E+17,2502019975
8.3059E+17,9.94301E+17
8.3059E+17,1.20445E+18
8.3059E+17,16319797
8.3059E+17,1584231247
8.3059E+17,115677576
8.3059E+17,174052756
8.3059E+17,2390705126
8.3059E+17,1.11271E+18
8.3059E+17,115763683
8.3059E+17,7.75449E+17
8.3059E+17,103989154
8.3059E+17,92116069
8.3059E+17,4783690002
8.3059E+17,17292623
8.3059E+17,258540979
8.3059E+17,264501255
8.3059E+17,449588356
8.3059E+17,9.26289E+17
8.3059E+17,81381560
8.3059E+17,2323501513
8.3059E+17,15919988
8.3059E+17,9.11297E+17
8.3059E+17,21934750
8.3059E+17,36524036
8.3059E+17,1.08421E+18
8.3059E+17,48008938
8.3059E+17,136924601
8.3059E+17,47837509
8.3059E+17,1.02248E+18
8.3059E+17,52511000
8.3059E+17,8.21767E+17
8.3059E+17,928523238
8.3059E+17,768092862
8.3059E+17,2850858010
3107101390,9271782
3107101390,1.18393E+18
3107101390,17845915
3107101390,320811432
3107101390,1855871
3107101390,3246646347
3107101390,3304471
3107101390,18506971
3107101390,3074437553
3107101390,4734678075
3107101390,201194687
3107101390,2601589496
3107101390,8123222
3107101390,40576466
3107101390,427431943
3107101390,549833457
3107101390,2787890885
3107101390,250344120
3107101390,94520112
3107101390,2579880421
3107101390,63676629
3107101390,3041372326
3107101390,54115087
3107101390,496430086
3107101390,60944552
3107101390,630671901
3107101390,2876226376
3107101390,78269677
3107101390,106784516
3107101390,3304057553
3107101390,3325735087
3107101390,21982329
3107101390,101045085
3107101390,14065835
3107101390,38193965
3107101390,13568892
3107101390,105768989
3107101390,25134469
3107101390,15089078
3107101390,2309535385
3107101390,216939636
3107101390,14968475
3107101390,33836629
3107101390,118263124
3107101390,26270899
3107101390,27104786
3107101390,78969930
3107101390,572279177
3107101390,630206666
3107101390,147949965
3107101390,22994885
3107101390,2107571
3107101390,248487038
3107101390,547871798
3107101390,13507112
3107101390,73426884
3107101390,19480672
3107101390,327122348
3107101390,140093780
3107101390,117553058
3107101390,20585553
3107101390,544737616
3107101390,810654644
3107101390,202740551
3107101390,59112308
3107101390,61953230
3107101390,1304717864
3107101390,293886954
3107101390,14504451
3107101390,56809666
3107101390,1237393394
3107101390,21690101
3107101390,20204729
3107101390,73090248
3107101390,18485339
3107101390,59481357
3107101390,91168371
3107101390,251614179
3107101390,98966111
3107101390,17839109
3107101390,15593588
3107101390,97840123
3107101390,495430242
3107101390,2772110550
3107101390,119512412
3107101390,2493328698
3107101390,88727377
3107101390,20523540
3107101390,20167623
3107101390,264501255
3107101390,16890685
3107101390,21457289
3107101390,2329921
3107101390,114485232
3107101390,8143682
3107101390,17743823
3107101390,59389667
3107101390,36417099
3107101390,32872183
85648537,1.32494E+18
85648537,16216285
85648537,9.69143E+17
85648537,9.50266E+17
85648537,1.37795E+18
85648537,75754276
85648537,18485339
85648537,2249045844
85648537,1264438328
85648537,44293250
85648537,50053020
85648537,9.32847E+17
85648537,2365647255
85648537,9.77241E+17
85648537,352233357
85648537,59593606
85648537,48727291
85648537,1135017996
85648537,701121510
85648537,9.22354E+17
85648537,138646634
85648537,38882864
85648537,57142771
85648537,2878552400
85648537,55235285
85648537,9.48744E+17
85648537,4180886293
85648537,259597339
85648537,1.30336E+18
85648537,7.20389E+17
85648537,8.47669E+17
85648537,109826391
85648537,4829980750
